epoch,train_loss,train_recon,train_kl,train_phys,val_loss,val_recon,val_kl,val_phys,phys_weight
1,0.5766145236351911,0.5741811990737915,0.03818227504106129,8.206027395585004,0.5418915271759033,0.5394603252410889,0.03767511546611786,8.217797660827637,0.00025
2,0.5413018324795891,0.5369931634734658,0.033347530071349704,7.950370900771198,0.5105389058589935,0.5062976598739624,0.03563196137547493,7.7698619842529295,0.0005
3,0.5235868061290068,0.5176664064912235,0.03492228270453565,7.428244366365321,0.5093384146690368,0.5037731170654297,0.04142120778560639,6.868101501464844,0.00075
4,0.5134830019053291,0.5060816407203674,0.04280305040233275,6.9733208207523125,0.51777663230896,0.5103322982788085,0.052013003081083295,6.924206924438477,0.001
5,0.5044982275542091,0.49570033129523783,0.05383539791492855,6.6076421176686,0.5047591924667358,0.4958082139492035,0.06475804522633552,6.642717552185059,0.0012500000000000002
6,0.4920474974548115,0.48216112922219667,0.06883517652750015,6.132009646471809,0.4923067629337311,0.4821796238422394,0.0851479560136795,6.183771800994873,0.0015
7,0.4861085905748255,0.4742965224911185,0.09252626098254148,6.221032338983872,0.4874941349029541,0.47615923285484313,0.11401873230934143,5.825554275512696,0.0017500000000000003
8,0.476603907697341,0.46365344699691324,0.12629256134524064,5.843768456402947,0.46665562987327575,0.4533862411975861,0.1559707522392273,5.854845809936523,0.002
9,0.45619622398825255,0.44191434278207664,0.174042309031767,5.573981088750503,0.45670364499092103,0.4412970066070557,0.21276360750198364,5.901775646209717,0.00225
10,0.43876028060913086,0.42243917198742137,0.23908312618732452,5.572110652923584,0.4350699961185455,0.41837915778160095,0.28830491900444033,5.523117256164551,0.0025000000000000005
11,0.42421594963354226,0.40573878673946157,0.3231259225045933,5.543963825001436,0.39480961561203004,0.37611008286476133,0.38033026456832886,5.416810607910156,0.0027500000000000003
12,0.3936068100087783,0.3732549548149109,0.4242728913531584,5.369708650252399,0.393588000535965,0.37325126528739927,0.48882777094841,5.149484920501709,0.003
13,0.3722803417374106,0.34939656888737397,0.536571823498782,5.390169788809383,0.3666369140148163,0.3426169455051422,0.6085960745811463,5.5181537628173825,0.0032500000000000003
14,0.35386345491689797,0.3286268868867089,0.6505749856724459,5.35166140163646,0.3479629158973694,0.3222927451133728,0.7148731708526611,5.291841125488281,0.0035000000000000005
15,0.34049562145681944,0.3122505773516262,0.7605912895763621,5.503768191618078,0.34342321157455447,0.3150122582912445,0.8334725975990296,5.353663492202759,0.00375
16,0.3256772721514982,0.29507165270693164,0.8869195440236259,5.434106995077694,0.32443991899490354,0.2923369467258453,0.9580088973045349,5.630720615386963,0.004
17,0.3098173351848827,0.27592050327974205,1.0010658923317404,5.620277152341955,0.30798978805541993,0.27415767312049866,1.066541612148285,5.450986576080322,0.00425
18,0.30115798466345844,0.2654399416025947,1.1144699138753555,5.460744156556971,0.2989304900169373,0.26187987327575685,1.1879318475723266,5.593624496459961,0.0045
19,0.28826571036787596,0.25101086760268493,1.2354711855159086,5.242133393007166,0.2908051013946533,0.253031924366951,1.2912914276123046,5.233740997314453,0.004750000000000001
20,0.27560505270957947,0.235988892176572,1.3409108063753914,5.2414110969094665,0.2727223515510559,0.23312731385231017,1.3920310497283936,5.134944152832031,0.005000000000000001
21,0.26045311724438386,0.21876693648450515,1.4522947002859676,5.173948961145737,0.2602869838476181,0.2176404505968094,1.5039120435714721,5.258555126190186,0.00525
22,0.2467736154794693,0.20167681487167582,1.568597442963544,5.347422515644746,0.24735698401927947,0.20213766098022462,1.6284144639968872,5.260942077636718,0.0055000000000000005
23,0.2293154947897967,0.18168191436459036,1.716290782479679,5.29924805024091,0.22975349128246308,0.18018812239170073,1.7863387584686279,5.513387870788574,0.005750000000000001
24,0.21295694568577936,0.16123497398460612,1.8672134455512552,5.508305914261761,0.2183767020702362,0.16428563594818116,1.94289231300354,5.7770233154296875,0.006
25,0.2019652356119717,0.14639492902685614,2.0018802250132843,5.688240415909711,0.20363557934761048,0.14635575115680693,2.057056021690369,5.873482990264892,0.00625
26,0.1969331178595038,0.1377325689091402,2.120347829426036,5.8457028725567985,0.20240024328231812,0.14201186150312423,2.1689693927764893,5.953644752502441,0.006500000000000001
27,0.19147668691242442,0.12994934486992218,2.219518072464887,5.826986901900348,0.20107294619083405,0.138813753426075,2.2465781688690187,5.895320034027099,0.006750000000000001
28,0.18964281152276433,0.1250316413009868,2.271393243004294,5.98531967050889,0.20065327882766723,0.13669870495796205,2.2947801113128663,5.858110046386718,0.007000000000000001
29,0.18766799656783834,0.12128977784339119,2.315983113120584,5.961157181683709,0.19782531261444092,0.1308201313018799,2.3149399280548097,6.049073123931885,0.0072499999999999995
30,0.18530753868467667,0.1170762102393543,2.3382469485787785,5.979848076315487,0.1949734181165695,0.12536164075136186,2.3495243072509764,6.148870944976807,0.0075
31,0.18367238956339219,0.11447400029967814,2.3667311528149773,5.8749775886535645,0.19770321547985076,0.12718860507011415,2.366533899307251,6.045068073272705,0.00775
32,0.18397827095845165,0.11287905188167796,2.3789462201735554,5.913719317492316,0.1916895627975464,0.11979428231716156,2.3766128540039064,6.016143703460694,0.008
33,0.181119186036727,0.10875965873984729,2.3827191100401035,5.882707567775951,0.18986427485942842,0.11646425873041152,2.377904939651489,6.014662647247315,0.00825
34,0.18106717046569376,0.10711191200158175,2.395040792577407,5.8829234908608825,0.19090550839900972,0.11553477495908737,2.396154356002808,6.048139381408691,0.0085
35,0.179794942631441,0.10406933944014941,2.4069161274853874,5.903593680437873,0.187217116355896,0.11057034432888031,2.3974003314971926,6.019744491577148,0.008749999999999999
36,0.17735329182708964,0.10033251432811513,2.4065056688645305,5.883969166699578,0.18873671293258668,0.11089401841163635,2.4098658084869387,5.971559810638428,0.009
37,0.17580223434111653,0.09783446964095621,2.4135998978334317,5.819650201236501,0.1857028216123581,0.10577314049005508,2.409952163696289,6.035692977905273,0.00925
38,0.1740320771932602,0.09391845762729645,2.4161651414983414,5.889681255116182,0.18195731341838836,0.10017960667610168,2.416199493408203,6.064812278747558,0.009500000000000001
39,0.17134822466794183,0.09014662618146223,2.424217658884385,5.841991761151482,0.17831573784351348,0.09546868950128555,2.434108591079712,6.00061149597168,0.009750000000000002
40,0.16809535114204183,0.08501166280578165,2.4304443808162914,5.8779244703405045,0.17254411578178405,0.08703499138355256,2.4375957012176515,6.11331729888916,0.010000000000000002
41,0.1636591045295491,0.07844115771791514,2.4574124532587387,5.916470471550436,0.16955997049808502,0.08232987970113755,2.477851963043213,6.092836189270019,0.01025
42,0.15775488930590012,0.0702364462263444,2.470591334735646,5.98214584238389,0.1631149858236313,0.07269936501979828,2.4823330879211425,6.246884346008301,0.0105
43,0.1530072601402507,0.0631589260609711,2.488779671051923,6.042840424705954,0.15218102037906647,0.059045912325382234,2.5200156688690187,6.319530200958252,0.010750000000000001
44,0.14563879107727723,0.05312074457897859,2.534838171566234,6.106333452112534,0.1483438491821289,0.051642457395792006,2.575247573852539,6.449901294708252,0.011000000000000001
45,0.14084553630913005,0.04476380501599873,2.5748280497158276,6.251861880807316,0.1405649244785309,0.041053254157304764,2.6252456665039063,6.511930084228515,0.011250000000000001
46,0.13700763442937067,0.03799085702527972,2.6130844705245075,6.337907258202048,0.13879842162132264,0.03658149912953377,2.641614580154419,6.591372108459472,0.011500000000000002
47,0.13604185423430273,0.03460244264672784,2.6243812196394978,6.399625609902775,0.13591172695159912,0.03242557533085346,2.659040021896362,6.544319820404053,0.01175
48,0.1349794566631317,0.03175769691519877,2.634863530888277,6.406093709609088,0.1358730226755142,0.031032196432352065,2.65973219871521,6.520291709899903,0.012
49,0.13386008757002213,0.029227364698753637,2.629123701768763,6.395223477307488,0.13603048622608185,0.028648228198289872,2.6584689617156982,6.595720005035401,0.01225
50,0.1344030762419981,0.02697535286493161,2.621019012787763,6.4974024716545555,0.13537119328975677,0.02734234891831875,2.645184564590454,6.526159763336182,0.0125
51,0.13430286461816116,0.026588860789642614,2.613370376474717,6.398455114925609,0.13630435466766358,0.026955367252230644,2.6482381343841555,6.499341678619385,0.012750000000000001
52,0.1341012501541306,0.025357056299553198,2.6039869224323944,6.3618711303262145,0.13434182107448578,0.02486950308084488,2.62990345954895,6.397944927215576,0.013000000000000001
53,0.13426491749637268,0.023654204957625446,2.5838949820574593,6.397869025959688,0.13464498221874238,0.02235686928033829,2.601159858703613,6.511435317993164,0.013250000000000001
54,0.13497281337485595,0.023536879897994155,2.5590725085314583,6.358904277577119,0.13683394193649293,0.023418892174959183,2.5887258529663084,6.483539962768555,0.013500000000000002
55,0.13620121777057648,0.023312554201659036,2.547424077987671,6.357412618749282,0.14014996886253356,0.025522682070732116,2.571823978424072,6.466112518310547,0.013750000000000002
56,0.13605585957274718,0.022200252422515082,2.5283109019784367,6.326606946832993,0.1386075049638748,0.022468682378530502,2.558800983428955,6.467914867401123,0.014000000000000002
57,0.13660137223846772,0.022031141006771254,2.51859047833611,6.272584438323975,0.13974686861038207,0.02160101868212223,2.5319204807281492,6.514150714874267,0.014249999999999999
58,0.1374791211941663,0.02176808423417456,2.4905323841992546,6.262463289148667,0.1405422180891037,0.02173459865152836,2.522445249557495,6.454011631011963,0.014499999999999999
59,0.13803117941407597,0.021004698403617916,2.4792453120736515,6.253154333900003,0.1407575011253357,0.022418157383799552,2.501021718978882,6.327398109436035,0.01475
60,0.13961108730119817,0.020923743134035784,2.4558800108292522,6.275236410253188,0.14167044162750245,0.02143554873764515,2.480129289627075,6.362240409851074,0.015
61,0.14025695709621205,0.020871867042253998,2.4367888815262737,6.230636175941019,0.14281605780124665,0.020671869069337843,2.4559391021728514,6.399003219604492,0.01525
62,0.14113493439029245,0.02108962680487072,2.4197458659901336,6.18373228521908,0.14342117309570312,0.02164275087416172,2.442007875442505,6.281183815002441,0.0155
63,0.14218592556083903,0.020733381895457998,2.4048685606788185,6.184371892143698,0.144833505153656,0.020209287479519843,2.429058837890625,6.3703892707824705,0.01575
64,0.1439981741063735,0.019741228288587404,2.3868498661938835,6.274277574875775,0.14593524634838104,0.020087886974215506,2.4135269641876222,6.357005405426025,0.016
65,0.14423280779053183,0.01998284020844628,2.3749303397010353,6.184656620025635,0.1473197430372238,0.022374698892235756,2.3976895332336428,6.213424968719482,0.01625
66,0.14535562431111054,0.020886127015247065,2.3611935587490307,6.112579542047837,0.14726539552211762,0.021926653012633322,2.3829730987548827,6.1520613670349125,0.0165
67,0.14666007985087,0.020551912048283744,2.3440429463106045,6.129417138941148,0.14960782825946808,0.021292214468121528,2.3657718658447267,6.248232173919678,0.01675
68,0.1476802317535176,0.02099783411797355,2.334499513401705,6.07867047365974,0.15062117874622344,0.02096743360161781,2.35532546043396,6.241204929351807,0.017
69,0.14935898693168864,0.021550597622990608,2.319726397009457,6.0644131267772,0.15169722139835357,0.02217230424284935,2.334385347366333,6.155423927307129,0.017249999999999998
70,0.1501655911698061,0.021862458875950647,2.3031701480641082,6.01551025054034,0.1526155650615692,0.02263096980750561,2.3275612354278565,6.0976560592651365,0.017499999999999998
71,0.15166095688062556,0.021413302925579688,2.296584227505852,6.044045420253978,0.15395269095897673,0.020301704294979572,2.315536642074585,6.225105094909668,0.01775
72,0.15281297441791086,0.021679701393141466,2.282612576204188,6.017064066494212,0.1551735907793045,0.022863130643963815,2.3086828708648683,6.06797981262207,0.018
73,0.15362121427760406,0.02088769558159744,2.2844009118921615,6.021343090954949,0.15621742010116577,0.020506290905177593,2.303170156478882,6.17421522140503,0.01825
74,0.15464869404540343,0.021584988188217667,2.269795347662533,5.965716333950267,0.15759459137916565,0.022888972237706185,2.288104772567749,6.044571304321289,0.0185
